35011840	35020799	欧盟Akamai科技公司
35020800	35037183	英国Akamai科技公司
35037184	35054335	法国Akamai科技公司
35054336	35054591	英国Akamai科技公司
35054592	35055103	欧盟Akamai科技公司
35055104	35055871	西班牙Akamai科技公司
35055872	35056127	荷兰Akamai科技公司
35056128	35059199	欧盟Akamai科技公司
35059200	35059711	英国Akamai科技公司
35059712	35060735	欧盟Akamai科技公司
35060736	35061247	英国Akamai科技公司
35061248	35061759	法国Akamai科技公司
35061760	35090431	欧盟Akamai科技公司
35090432	35094527	希腊Akamai科技公司
35094528	35127295	欧盟Akamai科技公司
35127296	35651583	英国
35651584	36700159	意大利
36700160	36812543	阿联酋Etisalat电信
36812544	36814335	阿联酋阿布扎比Etisalat电信
36814336	36863999	阿联酋Etisalat电信
36864000	36880383	阿联酋阿布扎比Etisalat电信
36880384	36962303	阿联酋Etisalat电信
36962304	37224447	以色列
37224448	37486591	乌克兰
37486592	37748735	俄罗斯
37748736	38273023	瑞典
38273024	38797311	哈萨克斯坦
38797312	39059455	葡萄牙
39059456	39321599	希腊
39321600	39583743	沙特阿拉伯
39583744	39845887	俄罗斯
39845888	39911423	英国伯明翰
39911424	40370175	英国
40370176	40894463	丹麦
40894464	41418751	意大利
41418752	41833983	英国
41833984	41834239	英国谢菲尔德
41834240	41943039	英国
41943040	42205183	丹麦
42205184	42467327	哈萨克斯坦
42467328	42991615	西班牙
42991616	43253759	伊朗
43253760	43515903	挪威
43515904	43778047	西班牙
43778048	44040191	意大利
44040192	45088767	德国
45088768	46137343	伊朗
46137344	46661631	意大利
46661632	47710207	德国
47710208	48070655	英国
48070656	48087039	英国谢菲尔德
48087040	48234495	英国
48234496	49283071	意大利
49283072	49807359	德国
49807360	50331647	瑞典
50331648	67108863	美国康涅狄格州费尔菲尔德县费尔菲尔德镇通用电气公司
67108864	67305983	美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
67305984	67306239	美国加利福尼亚州圣克拉拉县山景市谷歌公司
67306240	83886079	美国科罗拉多州布隆菲尔德市Level3通信股份有限公司
83886080	83951615	叙利亚
83951616	83959807	乌克兰
83959808	83961855	西班牙
83961856	83962111	科威特
83962112	83962367	沙特阿拉伯
83962368	83962623	巴林
83962624	83962879	黎巴嫩
83962880	83963135	阿联酋
83963136	83963391	卡塔尔
83963392	83963647	阿曼
83963648	83963903	约旦
83963904	83965951	俄罗斯
83965952	83967999	捷克
83968000	83976191	德国
83976192	83978239	瑞士
83978240	83980287	伊拉克
83980288	83982335	瑞士
83982336	84017151	德国
84017152	84021247	意大利
84021248	84023295	英国
84023296	84025343	西班牙
84025344	84033535	俄罗斯
84033536	84037631	荷兰
84037632	84039679	土耳其
84039680	84041727	西班牙
84041728	84049919	英国
84049920	84082687	罗马尼亚
84082688	84148223	俄罗斯
84148224	84410367	德国
84410368	84434943	俄罗斯
84434944	84443135	意大利
84443136	84451327	黎巴嫩
84451328	84457471	俄罗斯
84457472	84459519	西班牙
84459520	84471807	俄罗斯
84471808	84473855	伊拉克
84473856	84475903	匈牙利
84475904	84545535	德国
84545536	84549631	英国
84549632	84551679	格鲁吉亚
84551680	84557823	德国
84557824	84574207	荷兰
84574208	84576255	法国
84576256	84582399	英国
84582400	84590591	德国
84590592	84592639	荷兰
84592640	84594687	西班牙
84594688	84598783	德国
84598784	84600831	伊拉克
84600832	84602879	英国
84602880	84606975	阿塞拜疆
84606976	84609023	奥地利
84609024	84615167	英国
84615168	84617215	意大利
84617216	84619263	巴勒斯坦
84619264	84621311	德国
84621312	84623359	希腊
84623360	84627455	俄罗斯
84627456	84631551	英国
84631552	84639743	意大利
84639744	84672511	土耳其
84672512	84934655	罗马尼亚
84934656	85196799	俄罗斯
85196800	85262335	立陶宛
85262336	85327871	阿曼
85327872	85360639	伊朗
85360640	85362687	以色列
85362688	85364735	英国
85364736	85366783	德国
85366784	85368831	捷克
85368832	85377023	塞尔维亚
85377024	85385215	伊朗
85385216	85387263	英国
85387264	85389311	瑞典
85389312	85391359	德国
85391360	85393407	荷兰
85393408	85393663	土耳其
85393664	85393919	欧盟
85393920	85394175	德国
85394176	85394431	欧盟
85394432	85394435	法国
85394436	85395711	欧盟
85395712	85395743	英国
85395744	85395967	欧洲
85395968	85396479	欧盟
85396480	85397503	西班牙
85397504	85397511	土耳其
85397512	85401599	欧盟
85401600	85403647	意大利
85403648	85405695	法国
85405696	85407743	俄罗斯
85407744	85409791	芬兰
85409792	85417983	瑞士
85417984	85422079	俄罗斯
85422080	85424127	伊朗
85424128	85426175	土耳其
85426176	85458943	比利时
85458944	85721087	土耳其
85721088	85723135	匈牙利
85723136	85725183	意大利
85725184	85729279	俄罗斯
85729280	85731327	伊朗
85731328	85733375	德国
85733376	85737471	英国
85737472	85753855	德国
85753856	85770239	以色列
85770240	85786623	德国
85786624	85852159	以色列
85852160	86015999	阿联酋
86016000	86018047	保加利亚
86018048	86020095	斯洛文尼亚
86020096	86022143	俄罗斯
86022144	86024191	英国
86024192	86026239	德国
86026240	86028287	摩尔多瓦
86028288	86030335	马其顿
86030336	86032383	德国
86032384	86048767	阿曼
86048768	86114303	丹麦
86114304	86147071	哈萨克斯坦
86147072	86155263	西班牙
86155264	86157311	巴勒斯坦
86157312	86159359	以色列
86159360	86161407	乌克兰
86161408	86163455	意大利
86163456	86171647	伊朗
86171648	86173695	德国
86173696	86175743	荷兰
86175744	86177791	爱沙尼亚
86177792	86179839	列支敦士登
86179840	86224895	俄罗斯
86224896	86226943	荷兰
86226944	86228991	瑞典
86228992	86231039	比利时
86231040	86233087	西班牙
86233088	86235135	罗马尼亚
86235136	86237183	西班牙
86237184	86245375	德国
86245376	86376447	阿曼
86376448	86409215	阿联酋
86409216	86441983	匈牙利
86441984	86474751	法国
86474752	86482943	克罗地亚
86482944	86484991	俄罗斯
86484992	86487039	荷兰
86487040	86489087	英国
86489088	86491135	荷兰
86491136	86493183	波兰
86493184	86495231	俄罗斯
86495232	86497279	西班牙
86497280	86499327	荷兰
86499328	86503423	法国
86503424	86505471	德国
86505472	86507519	英国
86507520	86573055	西班牙
86573056	86638591	罗马尼亚
86638592	86671359	俄罗斯
86671360	86673407	英国
86673408	86675455	德国
86675456	86677503	意大利
86677504	86679551	法国
86679552	86687743	罗马尼亚
86687744	86695935	伊拉克
86695936	86704127	沙特阿拉伯
86704128	86720511	葡萄牙
86720512	86736895	波斯尼亚和黑塞哥维那
86736896	86745087	俄罗斯
86745088	86753279	克罗地亚
86753280	86761471	巴勒斯坦
86761472	86763519	捷克
86763520	86765567	意大利
86765568	86767615	俄罗斯
86767616	86769663	意大利
86769664	86773759	俄罗斯
86773760	86777855	英国
86777856	86779903	阿塞拜疆
86779904	86786047	俄罗斯
86786048	86788095	挪威
86788096	86790143	荷兰
86790144	86794239	土耳其
86794240	86798335	德国
